2024-12-30T14:57:11
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061624.10633172 7001289F:109:CB97UANXX:2:2203:11791:80693/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.10683770 7001289F:109:CB97UANXX:2:1301:1923:91989/1	R1	-	+	-	+	0.480000	0.480000
ERR2061624.11124082 7001289F:109:CB97UANXX:2:1201:5583:57398/1	R1	+	-	+	-	0.515789	0.515789
ERR2061624.15097640 7001289F:109:CB97UANXX:2:1316:15555:43505/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.15150951 7001289F:109:CB97UANXX:2:2202:16360:17254/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.15206598 7001289F:109:CB97UANXX:2:1215:15715:70367/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.15213858 7001289F:109:CB97UANXX:2:1103:5704:5336/1	R1	+	-	+	-	0.678571	0.678571
ERR2061624.15223986 7001289F:109:CB97UANXX:2:2315:17098:19194/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.15225096 7001289F:109:CB97UANXX:2:2209:9840:45648/1	R1	+	-	+	-	0.610526	0.610526
ERR2061624.15225815 7001289F:109:CB97UANXX:2:2302:20122:47643/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.15228866 7001289F:109:CB97UANXX:2:1305:7862:59565/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.15232597 7001289F:109:CB97UANXX:2:1307:14233:35667/1	R1	+	-	+	-	0.714286	0.714286
ERR2061624.15234208 7001289F:109:CB97UANXX:2:2105:4593:94351/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.15234373 7001289F:109:CB97UANXX:2:1313:7298:37489/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.15234852 7001289F:109:CB97UANXX:2:1116:14878:98423/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.17830644 7001289F:109:CB97UANXX:2:2312:2806:60375/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18280367 7001289F:109:CB97UANXX:2:1111:17962:14634/1	R1	-	+	-	+	0.789474	0.789474
ERR2061624.18364369 7001289F:109:CB97UANXX:2:1301:2997:14755/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18364383 7001289F:109:CB97UANXX:2:2108:15508:49301/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18568936 7001289F:109:CB97UANXX:2:2207:2104:87916/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18568938 7001289F:109:CB97UANXX:2:1115:7993:86082/1	R1	+	-	+	-	0.830508	0.830508
ERR2061624.18568940 7001289F:109:CB97UANXX:2:2201:4505:12081/1	R1	+	-	+	-	0.320388	0.320388
ERR2061624.18568945 7001289F:109:CB97UANXX:2:1111:5233:14316/1	R1	+	-	+	-	0.606557	0.606557
ERR2061624.18568946 7001289F:109:CB97UANXX:2:1102:1954:98869/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18568949 7001289F:109:CB97UANXX:2:2212:19702:13656/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18568950 7001289F:109:CB97UANXX:2:2215:21228:63120/1	R1	+	-	+	-	0.477876	0.477876
ERR2061624.18568952 7001289F:109:CB97UANXX:2:2311:13463:77998/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18568955 7001289F:109:CB97UANXX:2:2316:7199:20932/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18568956 7001289F:109:CB97UANXX:2:2204:16940:45341/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18568959 7001289F:109:CB97UANXX:2:1206:4527:41192/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18568963 7001289F:109:CB97UANXX:2:1313:16721:8859/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18568964 7001289F:109:CB97UANXX:2:1304:20529:15970/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18568965 7001289F:109:CB97UANXX:2:1210:11426:23114/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18568966 7001289F:109:CB97UANXX:2:1306:4872:41129/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18568967 7001289F:109:CB97UANXX:2:1216:17849:83051/1	R1	+	-	+	-	0.491071	0.491071
ERR2061624.18568968 7001289F:109:CB97UANXX:2:1116:14166:10212/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18568969 7001289F:109:CB97UANXX:2:2204:5469:20868/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18568971 7001289F:109:CB97UANXX:2:2101:18788:75004/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.18568972 7001289F:109:CB97UANXX:2:2102:3503:89402/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18568973 7001289F:109:CB97UANXX:2:2113:16488:94979/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18568975 7001289F:109:CB97UANXX:2:1306:4027:17532/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18568976 7001289F:109:CB97UANXX:2:1102:18124:94798/1	R1	+	-	+	-	0.600000	0.600000
ERR2061624.18568979 7001289F:109:CB97UANXX:2:2209:6849:96370/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18568981 7001289F:109:CB97UANXX:2:2308:13130:91417/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18568983 7001289F:109:CB97UANXX:2:2109:19237:14718/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18568984 7001289F:109:CB97UANXX:2:2205:18970:99548/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18568987 7001289F:109:CB97UANXX:2:2115:12230:72997/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18568989 7001289F:109:CB97UANXX:2:2104:5899:59670/1	R1	+	-	+	-	0.504673	0.504673
ERR2061624.18568990 7001289F:109:CB97UANXX:2:1301:10483:7340/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18568993 7001289F:109:CB97UANXX:2:1303:15668:9567/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18568998 7001289F:109:CB97UANXX:2:1113:20377:14463/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18568999 7001289F:109:CB97UANXX:2:1114:17485:16517/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569000 7001289F:109:CB97UANXX:2:1114:18352:17524/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569001 7001289F:109:CB97UANXX:2:2210:10756:59518/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569002 7001289F:109:CB97UANXX:2:1105:13736:92315/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.18569003 7001289F:109:CB97UANXX:2:1106:18664:71833/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569004 7001289F:109:CB97UANXX:2:1108:5482:33214/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569005 7001289F:109:CB97UANXX:2:2303:7082:41764/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569006 7001289F:109:CB97UANXX:2:2305:7930:39121/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569007 7001289F:109:CB97UANXX:2:2102:7146:74327/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569008 7001289F:109:CB97UANXX:2:2106:14523:18825/1	R1	+	-	+	-	0.111111	0.111111
ERR2061624.18569010 7001289F:109:CB97UANXX:2:1303:20119:28538/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569011 7001289F:109:CB97UANXX:2:1201:17843:97487/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569012 7001289F:109:CB97UANXX:2:1101:6452:44089/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569014 7001289F:109:CB97UANXX:2:1116:5855:51072/1	R1	+	-	+	-	0.515789	0.515789
ERR2061624.18569016 7001289F:109:CB97UANXX:2:2216:13597:37063/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569018 7001289F:109:CB97UANXX:2:2313:16981:99391/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569021 7001289F:109:CB97UANXX:2:2206:18462:39136/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569022 7001289F:109:CB97UANXX:2:2116:12142:96710/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569023 7001289F:109:CB97UANXX:2:1311:12099:10916/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569024 7001289F:109:CB97UANXX:2:1209:11501:15770/1	R1	+	-	+	-	0.568182	0.568182
ERR2061624.18569025 7001289F:109:CB97UANXX:2:1308:4318:52578/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569030 7001289F:109:CB97UANXX:2:1101:11562:63618/1	R1	+	-	+	-	0.753846	0.753846
ERR2061624.18569031 7001289F:109:CB97UANXX:2:1208:11638:76744/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569032 7001289F:109:CB97UANXX:2:2211:15579:62382/1	R1	+	-	+	-	0.515789	0.515789
ERR2061624.18569035 7001289F:109:CB97UANXX:2:2316:19374:99441/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569036 7001289F:109:CB97UANXX:2:2110:8366:48305/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569037 7001289F:109:CB97UANXX:2:2113:15422:65015/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569045 7001289F:109:CB97UANXX:2:1308:16367:13032/1	R1	+	-	+	-	0.550562	0.550562
ERR2061624.18569050 7001289F:109:CB97UANXX:2:2109:17871:12874/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569051 7001289F:109:CB97UANXX:2:1202:3230:37486/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569052 7001289F:109:CB97UANXX:2:1207:8517:18531/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569053 7001289F:109:CB97UANXX:2:1113:3542:40632/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569054 7001289F:109:CB97UANXX:2:1203:3148:42446/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569055 7001289F:109:CB97UANXX:2:2316:1836:84051/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569057 7001289F:109:CB97UANXX:2:2204:8107:84938/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569058 7001289F:109:CB97UANXX:2:1206:18401:33640/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569060 7001289F:109:CB97UANXX:2:1203:16138:75486/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569065 7001289F:109:CB97UANXX:2:2314:1556:56561/1	R1	+	-	+	-	0.320388	0.320388
ERR2061624.18569066 7001289F:109:CB97UANXX:2:2103:17244:37323/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569067 7001289F:109:CB97UANXX:2:1101:14810:23978/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569068 7001289F:109:CB97UANXX:2:2308:7341:20148/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569069 7001289F:109:CB97UANXX:2:2304:20970:11008/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569071 7001289F:109:CB97UANXX:2:2207:14364:75248/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569073 7001289F:109:CB97UANXX:2:2216:4023:48840/1	R1	+	-	+	-	0.830508	0.830508
ERR2061624.18569074 7001289F:109:CB97UANXX:2:2307:12434:94787/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569075 7001289F:109:CB97UANXX:2:2311:10266:2594/1	R1	+	-	+	-	0.645455	0.645455
ERR2061624.18569076 7001289F:109:CB97UANXX:2:2312:11395:73717/1	R1	+	-	+	-	0.320388	0.320388
ERR2061624.18569077 7001289F:109:CB97UANXX:2:2316:19250:92050/1	R1	+	-	+	-	0.079365	0.079365
ERR2061624.18569078 7001289F:109:CB97UANXX:2:1313:5094:57781/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569079 7001289F:109:CB97UANXX:2:1310:3240:30311/1	R1	+	-	+	-	0.600000	0.600000
ERR2061624.18569080 7001289F:109:CB97UANXX:2:1215:1649:2960/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569081 7001289F:109:CB97UANXX:2:1112:10877:83423/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569082 7001289F:109:CB97UANXX:2:1102:10458:79316/1	R1	+	-	+	-	0.600000	0.600000
ERR2061624.18569083 7001289F:109:CB97UANXX:2:1105:7229:97537/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569084 7001289F:109:CB97UANXX:2:2202:17941:75981/1	R1	-	+	-	+	0.129032	0.129032
ERR2061624.18569085 7001289F:109:CB97UANXX:2:1209:13366:7510/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569086 7001289F:109:CB97UANXX:2:1116:13265:41205/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18569087 7001289F:109:CB97UANXX:2:1108:14012:23435/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569088 7001289F:109:CB97UANXX:2:1308:18283:63176/1	R1	+	-	+	-	0.485149	0.485149
ERR2061624.18569089 7001289F:109:CB97UANXX:2:1204:19917:67012/1	R1	+	-	+	-	0.482143	0.482143
ERR2061624.18569090 7001289F:109:CB97UANXX:2:1105:6571:8759/1	R1	-	+	-	+	0.037383	0.037383
ERR2061624.18569091 7001289F:109:CB97UANXX:2:2312:7586:8527/1	R1	-	+	-	+	0.048387	0.048387
ERR2061624.18569093 7001289F:109:CB97UANXX:2:1312:7957:24295/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569095 7001289F:109:CB97UANXX:2:1201:16092:95462/1	R1	+	-	+	-	0.761062	0.761062
ERR2061624.18569096 7001289F:109:CB97UANXX:2:1207:7473:90207/1	R1	+	-	+	-	0.515789	0.515789
ERR2061624.18569097 7001289F:109:CB97UANXX:2:2215:10551:78684/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569098 7001289F:109:CB97UANXX:2:2301:6704:8796/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569099 7001289F:109:CB97UANXX:2:2106:12748:55293/1	R1	+	-	+	-	0.514019	0.514019
ERR2061624.18569100 7001289F:109:CB97UANXX:2:1110:4518:93052/1	R1	+	-	+	-	0.514019	0.514019
ERR2061624.18569101 7001289F:109:CB97UANXX:2:2210:5264:7997/1	R1	+	-	+	-	0.485149	0.485149
ERR2061624.18569102 7001289F:109:CB97UANXX:2:2213:4338:75191/1	R1	+	-	+	-	0.603774	0.603774
ERR2061624.18569103 7001289F:109:CB97UANXX:2:2307:4195:50487/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569104 7001289F:109:CB97UANXX:2:1211:20561:23419/1	R1	+	-	+	-	0.753846	0.753846
ERR2061624.18569106 7001289F:109:CB97UANXX:2:1306:14581:67531/1	R1	+	-	+	-	0.551402	0.551402
ERR2061624.18569107 7001289F:109:CB97UANXX:2:1104:18871:45185/1	R1	+	-	+	-	0.485149	0.485149
ERR2061624.18569108 7001289F:109:CB97UANXX:2:2210:6744:57642/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569109 7001289F:109:CB97UANXX:2:2104:11419:59010/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569110 7001289F:109:CB97UANXX:2:1109:21247:60304/1	R1	-	+	-	+	0.388430	0.388430
ERR2061624.18569113 7001289F:109:CB97UANXX:2:1107:20568:15085/1	R1	+	-	+	-	0.504673	0.504673
ERR2061624.18569114 7001289F:109:CB97UANXX:2:1113:6700:60473/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18569115 7001289F:109:CB97UANXX:2:1105:17655:100474/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569116 7001289F:109:CB97UANXX:2:2303:11773:12518/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569117 7001289F:109:CB97UANXX:2:2110:14649:29346/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569118 7001289F:109:CB97UANXX:2:2107:5318:99088/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569120 7001289F:109:CB97UANXX:2:1216:4626:36030/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569127 7001289F:109:CB97UANXX:2:2114:15477:87158/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569128 7001289F:109:CB97UANXX:2:1108:1714:68981/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569130 7001289F:109:CB97UANXX:2:1209:1885:91116/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569134 7001289F:109:CB97UANXX:2:2211:7442:71876/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18569136 7001289F:109:CB97UANXX:2:2206:6166:75014/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569137 7001289F:109:CB97UANXX:2:1111:18722:59502/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569142 7001289F:109:CB97UANXX:2:2204:16604:63151/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18569143 7001289F:109:CB97UANXX:2:2303:13551:54310/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569145 7001289F:109:CB97UANXX:2:2111:19788:29868/1	R1	-	+	-	+	0.102041	0.102041
ERR2061624.18569147 7001289F:109:CB97UANXX:2:2107:18694:16148/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569148 7001289F:109:CB97UANXX:2:2215:19321:84833/1	R1	+	-	+	-	0.657895	0.657895
ERR2061624.18569149 7001289F:109:CB97UANXX:2:1304:15813:50767/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569152 7001289F:109:CB97UANXX:2:2102:9741:6355/1	R1	-	+	-	+	0.428571	0.428571
ERR2061624.18569153 7001289F:109:CB97UANXX:2:2203:8696:46831/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569154 7001289F:109:CB97UANXX:2:1110:17026:101191/1	R1	+	-	+	-	0.891892	0.891892
ERR2061624.18569163 7001289F:109:CB97UANXX:2:2307:13864:76991/1	R1	+	-	+	-	0.866667	0.866667
ERR2061624.18569167 7001289F:109:CB97UANXX:2:1101:7512:79319/1	R1	+	-	+	-	0.866667	0.866667
ERR2061624.18569174 7001289F:109:CB97UANXX:2:1313:1533:80159/1	R1	+	-	+	-	0.387755	0.387755
ERR2061624.18569177 7001289F:109:CB97UANXX:2:2103:11457:60507/1	R1	+	-	+	-	0.362637	0.362637
ERR2061624.18569179 7001289F:109:CB97UANXX:2:2110:9374:63804/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569183 7001289F:109:CB97UANXX:2:1215:16924:71351/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569184 7001289F:109:CB97UANXX:2:1316:15890:15634/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569186 7001289F:109:CB97UANXX:2:2105:6314:19008/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569191 7001289F:109:CB97UANXX:2:2316:12669:41424/1	R1	+	-	+	-	0.891892	0.891892
ERR2061624.18569194 7001289F:109:CB97UANXX:2:1304:3806:79442/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569198 7001289F:109:CB97UANXX:2:2207:12828:34115/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569203 7001289F:109:CB97UANXX:2:2205:13699:97535/1	R1	+	-	+	-	0.673469	0.673469
ERR2061624.18569205 7001289F:109:CB97UANXX:2:2302:3474:66456/1	R1	+	-	+	-	0.911111	0.911111
ERR2061624.18569210 7001289F:109:CB97UANXX:2:1306:10739:82240/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569214 7001289F:109:CB97UANXX:2:1101:17723:12961/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569215 7001289F:109:CB97UANXX:2:2212:4483:53664/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569216 7001289F:109:CB97UANXX:2:2307:14479:65650/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569217 7001289F:109:CB97UANXX:2:2201:8241:66701/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18569218 7001289F:109:CB97UANXX:2:2202:2756:17003/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569221 7001289F:109:CB97UANXX:2:2208:14538:8137/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569223 7001289F:109:CB97UANXX:2:2105:9733:45956/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18569227 7001289F:109:CB97UANXX:2:1305:4363:23899/1	R1	+	-	+	-	0.901408	0.901408
ERR2061624.18569229 7001289F:109:CB97UANXX:2:1202:14358:52874/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569230 7001289F:109:CB97UANXX:2:1215:5192:83076/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569232 7001289F:109:CB97UANXX:2:1205:18521:48764/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18569238 7001289F:109:CB97UANXX:2:1116:6189:94897/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18569239 7001289F:109:CB97UANXX:2:1105:8234:40786/1	R1	+	-	+	-	0.746479	0.746479
ERR2061624.18569240 7001289F:109:CB97UANXX:2:2212:13970:60622/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569241 7001289F:109:CB97UANXX:2:2213:6411:7999/1	R1	+	-	+	-	0.485149	0.485149
ERR2061624.18569247 7001289F:109:CB97UANXX:2:2306:11640:95624/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569248 7001289F:109:CB97UANXX:2:2308:17170:31500/1	R1	+	-	+	-	0.759259	0.759259
ERR2061624.18569249 7001289F:109:CB97UANXX:2:1215:12958:32089/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569250 7001289F:109:CB97UANXX:2:1112:18193:14734/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569251 7001289F:109:CB97UANXX:2:2302:9517:35926/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569252 7001289F:109:CB97UANXX:2:2313:7120:8367/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569254 7001289F:109:CB97UANXX:2:2103:2226:61597/1	R1	+	-	+	-	0.775701	0.775701
ERR2061624.18569256 7001289F:109:CB97UANXX:2:1308:17100:20370/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.18569258 7001289F:109:CB97UANXX:2:1101:2440:90188/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.18569261 7001289F:109:CB97UANXX:2:2306:4444:98925/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.18569262 7001289F:109:CB97UANXX:2:1312:7961:45057/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18569264 7001289F:109:CB97UANXX:2:1207:19800:57338/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569267 7001289F:109:CB97UANXX:2:2309:13553:40684/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569268 7001289F:109:CB97UANXX:2:2113:5982:95319/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569269 7001289F:109:CB97UANXX:2:2201:15657:80194/1	R1	+	-	+	-	0.365385	0.365385
ERR2061624.18569270 7001289F:109:CB97UANXX:2:2206:7344:46202/1	R1	+	-	+	-	0.746269	0.746269
ERR2061624.18569272 7001289F:109:CB97UANXX:2:2309:20456:43267/1	R1	+	-	+	-	0.345455	0.345455
ERR2061624.18569274 7001289F:109:CB97UANXX:2:1306:7618:90177/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569275 7001289F:109:CB97UANXX:2:1308:9514:68650/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569276 7001289F:109:CB97UANXX:2:2314:3258:73530/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569278 7001289F:109:CB97UANXX:2:2103:9932:12973/1	R1	+	-	+	-	0.540984	0.540984
ERR2061624.18569279 7001289F:109:CB97UANXX:2:1314:12713:75938/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569280 7001289F:109:CB97UANXX:2:1211:9733:9362/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569281 7001289F:109:CB97UANXX:2:1214:17955:100319/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569282 7001289F:109:CB97UANXX:2:1203:14655:69953/1	R1	+	-	+	-	0.452055	0.452055
ERR2061624.18569283 7001289F:109:CB97UANXX:2:1110:8999:97609/1	R1	+	-	+	-	0.348624	0.348624
ERR2061624.18569289 7001289F:109:CB97UANXX:2:2301:16061:79333/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569290 7001289F:109:CB97UANXX:2:2302:15054:84831/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569292 7001289F:109:CB97UANXX:2:2306:8811:75842/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569293 7001289F:109:CB97UANXX:2:2311:13382:30067/1	R1	+	-	+	-	0.412844	0.412844
ERR2061624.18569294 7001289F:109:CB97UANXX:2:1303:3576:71546/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569295 7001289F:109:CB97UANXX:2:1303:13104:90103/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569296 7001289F:109:CB97UANXX:2:2109:20120:85472/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569297 7001289F:109:CB97UANXX:2:1309:7190:34819/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569298 7001289F:109:CB97UANXX:2:1310:9578:26059/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569299 7001289F:109:CB97UANXX:2:1313:1161:91463/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569300 7001289F:109:CB97UANXX:2:1216:16000:62628/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569301 7001289F:109:CB97UANXX:2:1207:18527:38894/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569302 7001289F:109:CB97UANXX:2:1112:6430:74168/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569304 7001289F:109:CB97UANXX:2:1108:14500:39875/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569305 7001289F:109:CB97UANXX:2:2304:5320:63397/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569306 7001289F:109:CB97UANXX:2:1301:19845:76760/1	R1	-	+	-	+	0.069565	0.069565
ERR2061624.18569307 7001289F:109:CB97UANXX:2:2304:18347:21708/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569308 7001289F:109:CB97UANXX:2:2202:18081:99769/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569310 7001289F:109:CB97UANXX:2:2104:8437:95447/1	R1	+	-	+	-	0.759259	0.759259
ERR2061624.18569311 7001289F:109:CB97UANXX:2:2106:14643:42460/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569315 7001289F:109:CB97UANXX:2:1212:5406:52791/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569316 7001289F:109:CB97UANXX:2:1111:8342:53900/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569320 7001289F:109:CB97UANXX:2:2302:4061:4772/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569321 7001289F:109:CB97UANXX:2:2312:19400:67249/1	R1	+	-	+	-	0.485149	0.485149
ERR2061624.18569322 7001289F:109:CB97UANXX:2:2313:10965:60070/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569323 7001289F:109:CB97UANXX:2:2308:7474:4980/1	R1	+	-	+	-	0.457944	0.457944
